"PRODUCT","ATTR_ID","ATTR_NAME","DESCRIPTION","MATCH_RATE","LOE","CAT","SUBCAT","SUBCAT2","DATA_TYPE","LEN","ENCODE_VAL","VALID_VAL","VALID_VAL_CNT","VAL_BINARY_IND","ATTR_LABEL"
"infoBase","3807","Hispanic Language Preference - Person","Likely Hispanic language preference (does or does not speak Spanish) of the person. This data is fully modeled.",99.42,"Person","Demographics","Ethnicity","Ethnicity - IB - Modeled - 0 Person","String",1,"X = Non-Hispanic","X ",4,0,"P_HISPANIC_LANG"
"infoBase","4100","Consumer Prominence Indicator - Person","The CPI score is a representation of the amount of individual data available per consumer.  The score illuminates depth of data available for a person, and provides an easy-to-use relative measure of how active a person is in the marketplace.
The CPI rules are proprietary, but in general a set of business rules is used to calculate this element.   A count is generated from the number of sources updated in the last 24 months for some of the person-level data, and then that count is  transformed into values of 01-10.  ",99.42,"Person","Demographics","CPI","CPI","String",2,"00 = Match No Record Content","00 ",11,0,"P_PROMINENCE"
"infoBase","4100","Consumer Prominence Indicator - Person","The CPI score is a representation of the amount of individual data available per consumer.  The score illuminates depth of data available for a person, and provides an easy-to-use relative measure of how active a person is in the marketplace.
The CPI rules are proprietary, but in general a set of business rules is used to calculate this element.   A count is generated from the number of sources updated in the last 24 months for some of the person-level data, and then that count is  transformed into values of 01-10.  ",99.42,"Person","Demographics","CPI","CPI","String",2,"01 = Smallest Marketing Footprint","01 ",11,0,"P_PROMINENCE"
"infoBase","4100","Consumer Prominence Indicator - Person","The CPI score is a representation of the amount of individual data available per consumer.  The score illuminates depth of data available for a person, and provides an easy-to-use relative measure of how active a person is in the marketplace.
The CPI rules are proprietary, but in general a set of business rules is used to calculate this element.   A count is generated from the number of sources updated in the last 24 months for some of the person-level data, and then that count is  transformed into values of 01-10.  ",99.42,"Person","Demographics","CPI","CPI","String",2,"02","02",11,0,"P_PROMINENCE"
"infoBase","4100","Consumer Prominence Indicator - Person","The CPI score is a representation of the amount of individual data available per consumer.  The score illuminates depth of data available for a person, and provides an easy-to-use relative measure of how active a person is in the marketplace.
The CPI rules are proprietary, but in general a set of business rules is used to calculate this element.   A count is generated from the number of sources updated in the last 24 months for some of the person-level data, and then that count is  transformed into values of 01-10.  ",99.42,"Person","Demographics","CPI","CPI","String",2,"03","03",11,0,"P_PROMINENCE"
"infoBase","4100","Consumer Prominence Indicator - Person","The CPI score is a representation of the amount of individual data available per consumer.  The score illuminates depth of data available for a person, and provides an easy-to-use relative measure of how active a person is in the marketplace.
The CPI rules are proprietary, but in general a set of business rules is used to calculate this element.   A count is generated from the number of sources updated in the last 24 months for some of the person-level data, and then that count is  transformed into values of 01-10.  ",99.42,"Person","Demographics","CPI","CPI","String",2,"04","04",11,0,"P_PROMINENCE"
"infoBase","4100","Consumer Prominence Indicator - Person","The CPI score is a representation of the amount of individual data available per consumer.  The score illuminates depth of data available for a person, and provides an easy-to-use relative measure of how active a person is in the marketplace.
The CPI rules are proprietary, but in general a set of business rules is used to calculate this element.   A count is generated from the number of sources updated in the last 24 months for some of the person-level data, and then that count is  transformed into values of 01-10.  ",99.42,"Person","Demographics","CPI","CPI","String",2,"05","05",11,0,"P_PROMINENCE"
"infoBase","4100","Consumer Prominence Indicator - Person","The CPI score is a representation of the amount of individual data available per consumer.  The score illuminates depth of data available for a person, and provides an easy-to-use relative measure of how active a person is in the marketplace.
The CPI rules are proprietary, but in general a set of business rules is used to calculate this element.   A count is generated from the number of sources updated in the last 24 months for some of the person-level data, and then that count is  transformed into values of 01-10.  ",99.42,"Person","Demographics","CPI","CPI","String",2,"06","06",11,0,"P_PROMINENCE"
"infoBase","4100","Consumer Prominence Indicator - Person","The CPI score is a representation of the amount of individual data available per consumer.  The score illuminates depth of data available for a person, and provides an easy-to-use relative measure of how active a person is in the marketplace.
The CPI rules are proprietary, but in general a set of business rules is used to calculate this element.   A count is generated from the number of sources updated in the last 24 months for some of the person-level data, and then that count is  transformed into values of 01-10.  ",99.42,"Person","Demographics","CPI","CPI","String",2,"07","07",11,0,"P_PROMINENCE"
"infoBase","4100","Consumer Prominence Indicator - Person","The CPI score is a representation of the amount of individual data available per consumer.  The score illuminates depth of data available for a person, and provides an easy-to-use relative measure of how active a person is in the marketplace.
The CPI rules are proprietary, but in general a set of business rules is used to calculate this element.   A count is generated from the number of sources updated in the last 24 months for some of the person-level data, and then that count is  transformed into values of 01-10.  ",99.42,"Person","Demographics","CPI","CPI","String",2,"08","08",11,0,"P_PROMINENCE"
"infoBase","4100","Consumer Prominence Indicator - Person","The CPI score is a representation of the amount of individual data available per consumer.  The score illuminates depth of data available for a person, and provides an easy-to-use relative measure of how active a person is in the marketplace.
The CPI rules are proprietary, but in general a set of business rules is used to calculate this element.   A count is generated from the number of sources updated in the last 24 months for some of the person-level data, and then that count is  transformed into values of 01-10.  ",99.42,"Person","Demographics","CPI","CPI","String",2,"09","09",11,0,"P_PROMINENCE"
"infoBase","4100","Consumer Prominence Indicator - Person","The CPI score is a representation of the amount of individual data available per consumer.  The score illuminates depth of data available for a person, and provides an easy-to-use relative measure of how active a person is in the marketplace.
The CPI rules are proprietary, but in general a set of business rules is used to calculate this element.   A count is generated from the number of sources updated in the last 24 months for some of the person-level data, and then that count is  transformed into values of 01-10.  ",99.42,"Person","Demographics","CPI","CPI","String",2,"10 = Largest Marketing Footprint","10 ",11,0,"P_PROMINENCE"
"infoBase","6264","Cigars","A Gift purchase of Cigars has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",6.29,"Household","Spending","Buying Activity","Smoking","String",1,"1 = True","1 ",1,1,"H_BUY_CIGARS"
"infoBase","7286","Fitness Warriors","Households with people who like to exercise and have middle income or above",27.01,"Household","Health and Fitness","Lifestyle Combinations","Lifestyle Combinations","String",1,"1 = True","1 ",1,1,"H_FITNESS_WARRIOR"
"infoBase","7288","Health Enthusiasts","Households with people who are interested in their health and medical well being",52.43,"Household","Health and Fitness","Lifestyle Combinations","Lifestyle Combinations","String",1,"1 = True","1 ",1,1,"H_HEALTH_ENTHUS"
"infoBase","7290","Calorie Conscious Cooks","Households with people who use low fat cooking methods or use natural foods such as organic meats and vegetables",27.88,"Household","General","Lifestyle Combinations","Lifestyle Combinations","String",1,"1 = True","1 ",1,1,"H_CALORIE_COOKS"
"infoBase","7305","Smart Home Enthusiasts","Households with people who are high tech and use wireless devices such as wireless home security systems, lighting and cooling",20.99,"Household","Technology","Lifestyle Combinations","Lifestyle Combinations","String",1,"1 = True","1 ",1,1,"H_SMART_HOME"
"infoBase","7306","Fitness Trackers","Households with people who wear fitness sensors like fitbit, jawbone, yadda.",19.18,"Household","Technology","Lifestyle Combinations","Lifestyle Combinations","String",1,"1 = True","1 ",1,1,"H_FITNESS_TRACK"
"infoBase","7602_01","Number of Children - 100%","Indicates the known number of children in the household.  Includes modeled/inferred data added to the value of '0 Number of Children' and includes the mode of the ZIP9 and ZIP to extend the coverage to 100%.
This element includes 2 fields, 7602_01 which indicates the number of children, and 7602_02 which is the precision indicating the level of data that was appended.
This 7602 Number of Children includes a calculated mode of Number of Children from the ZIP9 and ZIP which brings the coverage up to 100%.  The basis of this element is 9602 Number of Children PLUS.  Calculating the mode of the ZIP9 and ZIP can add data to all Number of Children values.
NOTE: For the HOUSEHOLD LEVEL children's data: The children's names are not provided by the sources.  The logic gathers the children's ages from across all the sources into a table to net the data to only the children's ages that exist in a household.  Proprietary logic calculates the netting.  The resulting ages are then populated into the children's age elements, then counted to populate the number of children element and the presence of children element.  Sources that provide an actual Number of Children also contribute.
NOTE: Household level Children's age less than age 16 and gender data in the state of California will have reduced coverage due to the California Consumer Privacy Act (CCPA) regulations.",99.99,"Household/Zip","Demographics","Children","Child - Number 3","String",1,"0 = No children","0 ",9,0,"H_NUM_CHILD"
"infoBase","7602_01","Number of Children - 100%","Indicates the known number of children in the household.  Includes modeled/inferred data added to the value of '0 Number of Children' and includes the mode of the ZIP9 and ZIP to extend the coverage to 100%.
This element includes 2 fields, 7602_01 which indicates the number of children, and 7602_02 which is the precision indicating the level of data that was appended.
This 7602 Number of Children includes a calculated mode of Number of Children from the ZIP9 and ZIP which brings the coverage up to 100%.  The basis of this element is 9602 Number of Children PLUS.  Calculating the mode of the ZIP9 and ZIP can add data to all Number of Children values.
NOTE: For the HOUSEHOLD LEVEL children's data: The children's names are not provided by the sources.  The logic gathers the children's ages from across all the sources into a table to net the data to only the children's ages that exist in a household.  Proprietary logic calculates the netting.  The resulting ages are then populated into the children's age elements, then counted to populate the number of children element and the presence of children element.  Sources that provide an actual Number of Children also contribute.
NOTE: Household level Children's age less than age 16 and gender data in the state of California will have reduced coverage due to the California Consumer Privacy Act (CCPA) regulations.",99.99,"Household/Zip","Demographics","Children","Child - Number 3","String",1,"1 = 1 Child","1 ",9,0,"H_NUM_CHILD"
"infoBase","7602_01","Number of Children - 100%","Indicates the known number of children in the household.  Includes modeled/inferred data added to the value of '0 Number of Children' and includes the mode of the ZIP9 and ZIP to extend the coverage to 100%.
This element includes 2 fields, 7602_01 which indicates the number of children, and 7602_02 which is the precision indicating the level of data that was appended.
This 7602 Number of Children includes a calculated mode of Number of Children from the ZIP9 and ZIP which brings the coverage up to 100%.  The basis of this element is 9602 Number of Children PLUS.  Calculating the mode of the ZIP9 and ZIP can add data to all Number of Children values.
NOTE: For the HOUSEHOLD LEVEL children's data: The children's names are not provided by the sources.  The logic gathers the children's ages from across all the sources into a table to net the data to only the children's ages that exist in a household.  Proprietary logic calculates the netting.  The resulting ages are then populated into the children's age elements, then counted to populate the number of children element and the presence of children element.  Sources that provide an actual Number of Children also contribute.
NOTE: Household level Children's age less than age 16 and gender data in the state of California will have reduced coverage due to the California Consumer Privacy Act (CCPA) regulations.",99.99,"Household/Zip","Demographics","Children","Child - Number 3","String",1,"2 = 2 Children","2 ",9,0,"H_NUM_CHILD"
