"ATTR_ID","ATTR_NAME","DESCRIPTION","MATCH_RATE","LOE","CAT","SUBCAT","SUBCAT2","DATA_TYPE","LEN","ENCODE_VAL","VALID_VAL","VALID_VAL_CNT","VAL_BINARY_IND"
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"44 = Age 44 - 45","44 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"46 = Age 46 - 47","46 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"48 = Age 48 - 49","48 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"50 = Age 50 - 51","50 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"52 = Age 52 - 53","52 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"54 = Age 54 - 55","54 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"56 = Age 56 - 57","56 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"58 = Age 58 - 59","58 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"60 = Age 60 - 61","60 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"62 = Age 62 - 63","62 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"64 = Age 64 - 65","64 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"66 = Age 66 - 67","66 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"68 = Age 68 - 69","68 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"70 = Age 70 - 71","70 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"72 = Age 72 - 73","72 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"74 = Age 74 - 75","74 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"76 = Age 76 - 77","76 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"78 = Age 78 - 79","78 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"80 = Age 80 - 81","80 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"82 = Age 82 - 83","82 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"84 = Age 84 - 85","84 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"86 = Age 86 - 87","86 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"88 = Age 88 - 89","88 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"90 = Age 90 - 91","90 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"92 = Age 92 - 93","92 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"94 = Age 94 - 95","94 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"96 = Age 96 - 97","96 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"98 = Age 98 - 99","98 ",43,0
"1813","Family Ties - Parent 2 Age in Two-Year Increments - Person","The two-year age range of an older relative (Parent2) of the person on the client record.",17.17,"Person","Demographics","Family Ties","DOB Age - 2yr - FT","String",2,"99 = Age greater than 99","99 ",43,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"1 = Under $10,000","1 ",19,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"2 = $10,000 - $14,999","2 ",19,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"3 = $15,000 - $19,999","3 ",19,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"4 = $20,000 - $24,999","4 ",19,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"5 = $25,000 - $29,999","5 ",19,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"6 = $30,000 - $34,999","6 ",19,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"7 = $35,000 - $39,999","7 ",19,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"8 = $40,000 - $44,999","8 ",19,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"9 = $45,000 - $49,999","9 ",19,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"A = $50,000 - $54,999","A ",19,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"B = $55,000 - $59,999","B ",19,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"C = $60,000 - $64,999","C ",19,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"D = $65,000 - $74,999","D ",19,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"E = $75,000 - $99,999","E ",19,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"F = $100,000 - $149,999","F ",19,0
"1814","Family Ties - Parent 2 Income - Estimated Household - Higher Ranges - Person","Indicates the Income range of an older relative (Parent2) of the person on the client record.",17.02,"Person","Financial","Family Ties","Income 9.9 - FT","String",1,"G = $150,000 - $174,999","G ",19,0
